uuid,min_x,min_y,max_x,max_y,start_date,end_date,geometry
894c4e8f-db65-4511-87da-01f85081d564,7.3828125,47.5172006978394,7.55859375,47.635783590864854,2023-05-01,2023-06-01,"POLYGON ((7.3828125 47.5172006978394, 7.3828125 47.635783590864854, 7.55859375 47.635783590864854, 7.55859375 47.5172006978394, 7.3828125 47.5172006978394))"
61653236-ae25-4b87-895f-8ba7c280c1f7,7.3828125,47.635783590864854,7.55859375,47.754097979680026,2023-05-01,2023-06-01,"POLYGON ((7.3828125 47.635783590864854, 7.3828125 47.754097979680026, 7.55859375 47.754097979680026, 7.55859375 47.635783590864854, 7.3828125 47.635783590864854))"
ef58757b-dafa-49df-be77-ee541a9b6c12,7.55859375,47.5172006978394,7.734374999999999,47.635783590864854,2023-05-01,2023-06-01,"POLYGON ((7.55859375 47.5172006978394, 7.55859375 47.635783590864854, 7.734374999999999 47.635783590864854, 7.734374999999999 47.5172006978394, 7.55859375 47.5172006978394))"
64eb1b58-4a32-48e3-91ae-28a28cc0285c,7.55859375,47.635783590864854,7.734374999999999,47.754097979680026,2023-05-01,2023-06-01,"POLYGON ((7.55859375 47.635783590864854, 7.55859375 47.754097979680026, 7.734374999999999 47.754097979680026, 7.734374999999999 47.635783590864854, 7.55859375 47.635783590864854))"
9498e620-c9d3-4746-8fbe-cadbe93d872b,7.3828125,47.754097979680026,7.55859375,47.87214396888731,2023-05-01,2023-06-01,"POLYGON ((7.3828125 47.754097979680026, 7.3828125 47.87214396888731, 7.55859375 47.87214396888731, 7.55859375 47.754097979680026, 7.3828125 47.754097979680026))"
dd901ac7-d815-48c0-92a8-8c469787d35a,7.55859375,47.754097979680026,7.734374999999999,47.87214396888731,2023-05-01,2023-06-01,"POLYGON ((7.55859375 47.754097979680026, 7.55859375 47.87214396888731, 7.734374999999999 47.87214396888731, 7.734374999999999 47.754097979680026, 7.55859375 47.754097979680026))"
c3a2a98e-4f39-4409-b50f-54a2ab8cc712,7.55859375,47.87214396888731,7.734374999999999,47.98992166741417,2023-05-01,2023-06-01,"POLYGON ((7.55859375 47.87214396888731, 7.55859375 47.98992166741417, 7.734374999999999 47.98992166741417, 7.734374999999999 47.87214396888731, 7.55859375 47.87214396888731))"
f989b560-ba87-4b98-bfeb-cdbf1fa07319,7.734374999999999,47.5172006978394,7.910156249999998,47.635783590864854,2023-05-01,2023-06-01,"POLYGON ((7.734374999999999 47.5172006978394, 7.734374999999999 47.635783590864854, 7.910156249999998 47.635783590864854, 7.910156249999998 47.5172006978394, 7.734374999999999 47.5172006978394))"
84a2bcf2-2c76-441b-8385-8a755d0c79c8,7.734374999999999,47.635783590864854,7.910156249999998,47.754097979680026,2023-05-01,2023-06-01,"POLYGON ((7.734374999999999 47.635783590864854, 7.734374999999999 47.754097979680026, 7.910156249999998 47.754097979680026, 7.910156249999998 47.635783590864854, 7.734374999999999 47.635783590864854))"
aa24c303-ad21-4685-bcc3-234bbb18a9cc,7.910156249999998,47.5172006978394,8.0859375,47.635783590864854,2023-05-01,2023-06-01,"POLYGON ((7.910156249999998 47.5172006978394, 7.910156249999998 47.635783590864854, 8.0859375 47.635783590864854, 8.0859375 47.5172006978394, 7.910156249999998 47.5172006978394))"
c005bc16-28f4-4f1d-b7af-3c5f12103028,7.910156249999998,47.635783590864854,8.0859375,47.754097979680026,2023-05-01,2023-06-01,"POLYGON ((7.910156249999998 47.635783590864854, 7.910156249999998 47.754097979680026, 8.0859375 47.754097979680026, 8.0859375 47.635783590864854, 7.910156249999998 47.635783590864854))"
a40affae-88fb-42b5-a3e9-0517d272405c,7.734374999999999,47.754097979680026,7.910156249999998,47.87214396888731,2023-05-01,2023-06-01,"POLYGON ((7.734374999999999 47.754097979680026, 7.734374999999999 47.87214396888731, 7.910156249999998 47.87214396888731, 7.910156249999998 47.754097979680026, 7.734374999999999 47.754097979680026))"
91b81c75-7123-4b65-8a25-d6690c413ff3,7.734374999999999,47.87214396888731,7.910156249999998,47.98992166741417,2023-05-01,2023-06-01,"POLYGON ((7.734374999999999 47.87214396888731, 7.734374999999999 47.98992166741417, 7.910156249999998 47.98992166741417, 7.910156249999998 47.87214396888731, 7.734374999999999 47.87214396888731))"
8071f82a-b988-4ff5-8382-5f225d11b64a,7.910156249999998,47.754097979680026,8.0859375,47.87214396888731,2023-05-01,2023-06-01,"POLYGON ((7.910156249999998 47.754097979680026, 7.910156249999998 47.87214396888731, 8.0859375 47.87214396888731, 8.0859375 47.754097979680026, 7.910156249999998 47.754097979680026))"
0b0e800a-78ff-4817-967b-ae50cd33be32,7.910156249999998,47.87214396888731,8.0859375,47.98992166741417,2023-05-01,2023-06-01,"POLYGON ((7.910156249999998 47.87214396888731, 7.910156249999998 47.98992166741417, 8.0859375 47.98992166741417, 8.0859375 47.87214396888731, 7.910156249999998 47.87214396888731))"
6a2cad78-f748-4986-b547-8ebb605b1342,8.0859375,47.5172006978394,8.26171875,47.635783590864854,2023-05-01,2023-06-01,"POLYGON ((8.0859375 47.5172006978394, 8.0859375 47.635783590864854, 8.26171875 47.635783590864854, 8.26171875 47.5172006978394, 8.0859375 47.5172006978394))"
b7351827-c4ae-4df0-89b5-d710c98bb962,8.0859375,47.635783590864854,8.26171875,47.754097979680026,2023-05-01,2023-06-01,"POLYGON ((8.0859375 47.635783590864854, 8.0859375 47.754097979680026, 8.26171875 47.754097979680026, 8.26171875 47.635783590864854, 8.0859375 47.635783590864854))"
7385d9cb-6bbe-48f8-afb6-537aa6a59114,8.26171875,47.5172006978394,8.4375,47.635783590864854,2023-05-01,2023-06-01,"POLYGON ((8.26171875 47.5172006978394, 8.26171875 47.635783590864854, 8.4375 47.635783590864854, 8.4375 47.5172006978394, 8.26171875 47.5172006978394))"
bd267b19-fc91-4773-b83c-775594be1c5f,8.26171875,47.635783590864854,8.4375,47.754097979680026,2023-05-01,2023-06-01,"POLYGON ((8.26171875 47.635783590864854, 8.26171875 47.754097979680026, 8.4375 47.754097979680026, 8.4375 47.635783590864854, 8.26171875 47.635783590864854))"
ec961103-6a77-4203-87af-815e0239fe6d,8.0859375,47.754097979680026,8.26171875,47.87214396888731,2023-05-01,2023-06-01,"POLYGON ((8.0859375 47.754097979680026, 8.0859375 47.87214396888731, 8.26171875 47.87214396888731, 8.26171875 47.754097979680026, 8.0859375 47.754097979680026))"
e687bb86-7490-4c93-961d-2aae82e37961,8.0859375,47.87214396888731,8.26171875,47.98992166741417,2023-05-01,2023-06-01,"POLYGON ((8.0859375 47.87214396888731, 8.0859375 47.98992166741417, 8.26171875 47.98992166741417, 8.26171875 47.87214396888731, 8.0859375 47.87214396888731))"
6e91c8dd-5cac-441c-a7f8-4beb6c487204,8.26171875,47.754097979680026,8.4375,47.87214396888731,2023-05-01,2023-06-01,"POLYGON ((8.26171875 47.754097979680026, 8.26171875 47.87214396888731, 8.4375 47.87214396888731, 8.4375 47.754097979680026, 8.26171875 47.754097979680026))"
d139ffce-8249-4f47-9602-042c52dbc607,8.26171875,47.87214396888731,8.4375,47.98992166741417,2023-05-01,2023-06-01,"POLYGON ((8.26171875 47.87214396888731, 8.26171875 47.98992166741417, 8.4375 47.98992166741417, 8.4375 47.87214396888731, 8.26171875 47.87214396888731))"
2fb891ec-f086-463c-b53b-f3372706950e,7.55859375,47.98992166741417,7.734374999999999,48.1074311884804,2023-05-01,2023-06-01,"POLYGON ((7.55859375 47.98992166741417, 7.55859375 48.1074311884804, 7.734374999999999 48.1074311884804, 7.734374999999999 47.98992166741417, 7.55859375 47.98992166741417))"
0f117919-0914-4f89-807f-e35f4ff6d3e7,7.55859375,48.1074311884804,7.734374999999999,48.2246726495652,2023-05-01,2023-06-01,"POLYGON ((7.55859375 48.1074311884804, 7.55859375 48.2246726495652, 7.734374999999999 48.2246726495652, 7.734374999999999 48.1074311884804, 7.55859375 48.1074311884804))"
42d7baf0-acf5-46ed-950f-35c9eaaa4b9e,7.55859375,48.2246726495652,7.734374999999999,48.341646172374595,2023-05-01,2023-06-01,"POLYGON ((7.55859375 48.2246726495652, 7.55859375 48.341646172374595, 7.734374999999999 48.341646172374595, 7.734374999999999 48.2246726495652, 7.55859375 48.2246726495652))"
d45f9425-7030-4646-90ce-cd9110279310,7.734374999999999,47.98992166741417,7.910156249999998,48.1074311884804,2023-05-01,2023-06-01,"POLYGON ((7.734374999999999 47.98992166741417, 7.734374999999999 48.1074311884804, 7.910156249999998 48.1074311884804, 7.910156249999998 47.98992166741417, 7.734374999999999 47.98992166741417))"
